autumn,spring,code,winter,summer
0,0,EE 256,0,0
0,0,EE 257,0,0
91,0,EE 261,0,7
0,0,EE 262,15,0
171,0,EE 263,0,13
0,0,EE 264,45,7
0,0,EE 265,0,0
0,27,EE 266,0,0
56,0,EE 271,0,0
0,0,EE 272,0,0
0,0,EE 273,0,0
56,51,EE 278,0,2
0,0,EE 279,22,0
0,44,EE 282,0,0
0,0,EE 283B,0,0
28,0,EE 284,0,0
0,0,EE 284B,0,0
0,7,EE 287A,0,0
1,0,EE 290A,1,44
1,1,EE 290B,3,8
1,0,EE 290C,1,4
1,0,EE 290D,0,0
0,23,EE 292B,0,0
0,10,EE 292C,0,0
14,0,EE 292H,0,0
0,60,EE 292I,0,0
0,0,EE 292K,0,0
23,0,EE 292L,0,0
0,0,EE 292M,0,0
19,0,EE 292P,0,0
5,18,EE 292T,9,0
0,10,EE 292X,17,0
22,0,EE 293A,0,0
0,0,EE 293B,17,0
2,0,EE 300,0,0
0,10,EE 303,0,0
0,18,EE 304,0,0
0,0,EE 308,0,0
0,0,EE 309,0,0
0,0,EE 310,0,0
0,8,EE 311,0,0
0,47,EE 314A,0,0
0,12,EE 314B,0,0
31,0,EE 315A,0,0
0,0,EE 315B,0,0
0,0,EE 316,11,0
0,0,EE 319,0,0
0,0,EE 320,0,0
37,0,EE 323,0,0
0,17,EE 327,0,0
0,0,EE 328,0,0
0,0,EE 329,0,0
0,0,EE 331,18,0
0,0,EE 332,0,0
0,0,EE 334,0,0
0,0,EE 336,0,0
0,39,EE 340,0,0
0,0,EE 345,0,0
0,0,EE 346,8,0
0,0,EE 348,0,0
0,0,EE 349,14,0
0,0,EE 355,0,0
8,0,EE 356,0,0
25,0,EE 359,0,0
0,0,EE 360,0,0
0,0,EE 364A,191,5
0,43,EE 364B,0,0
0,0,EE 367,24,0
0,60,EE 368,0,0
0,0,EE 369A,18,0
0,17,EE 369B,0,0
0,0,EE 369C,0,0
0,0,EE 371,0,0
0,0,EE 373A,15,0
0,0,EE 373B,0,0
0,0,EE 376A,45,0
5,0,EE 376B,0,0
0,0,EE 376C,0,0
0,7,EE 376D,0,0
26,0,EE 377,0,0
0,0,EE 378A,0,0
0,30,EE 378B,0,0
0,0,EE 379,21,0
28,26,EE 380,14,2
0,0,EE 382C,0,0
11,0,EE 382E,0,0
0,0,EE 384A,7,0
0,3,EE 384B,0,0
0,0,EE 384C,0,0
0,6,EE 384E,0,0
0,0,EE 384M,0,0
0,7,EE 384S,0,0
0,0,EE 384X,0,0
2,0,EE 385A,0,0
0,0,EE 386,0,0
7,0,EE 387,0,0
0,0,EE 387A,0,0
59,39,EE 390,43,0
159,136,EE 391,147,1
0,13,EE 392AA,0,0
0,0,EE 392E,0,0
0,0,EE 392F,0,0
0,49,EE 392I,0,0
0,0,EE 392L,0,0
0,14,EE 392N,0,0
0,0,EE 392P,0,0
0,9,EE 392Q,0,0
11,0,EE 392R,0,0
0,0,EE 392T,12,0
11,0,EE 392X,0,0
0,0,EE 395,0,0
0,8,EE 396,0,0
0,0,EE 398A,0,0
88,64,EE 400,77,1
21,0,EE 402A,0,0
0,0,EE 402S,0,0
0,20,EE 402T,0,0
0,0,EE 410,10,0
13,18,EE 412,0,0
0,0,EE 414,6,0
0,0,EE 464,0,0
0,10,EE 469B,0,0
11,10,EE 801,9,0
112,137,EE 802,128,5
0,102,ENGR 10,0,0
83,73,ENGR 14,92,0
62,81,ENGR 15,0,0
0,18,ENGR 20,0,0
0,50,ENGR 25B,0,0
0,0,ENGR 25E,42,0
63,33,ENGR 30,86,14
38,0,ENGR 31,0,0
0,0,ENGR 40,88,0
0,0,ENGR 40A,65,0
123,287,ENGR 40M,0,0
0,0,ENGR 40P,0,0
0,50,ENGR 50,0,0
59,0,ENGR 50E,0,0
0,0,ENGR 50M,40,0
0,0,ENGR 60,0,0
0,29,ENGR 62,18,0
7,4,ENGR 70A,9,0
2,1,ENGR 70B,1,0
0,0,ENGR 70X,0,0
0,40,ENGR 80,0,0
73,0,ENGR 90,0,8
6,6,ENGR 100,3,0
144,119,ENGR 103,94,0
0,55,ENGR 105,72,0
0,0,ENGR 110,24,0
0,0,ENGR 113A,0,0
0,0,ENGR 113B,0,0
0,0,ENGR 113C,0,0
0,0,ENGR 113D,0,0
0,0,ENGR 115,0,0
0,0,ENGR 118,0,0
6,0,ENGR 120,0,0
0,17,ENGR 129,0,0
0,0,ENGR 130,0,0
28,32,ENGR 131,0,0
0,12,ENGR 140A,0,0
11,0,ENGR 140B,0,0
12,0,ENGR 140C,0,0
41,0,ENGR 145,81,55
0,1,ENGR 150,0,1
5,0,ENGR 154,0,0
0,0,ENGR 155A,2,0
0,1,ENGR 155B,0,0
0,0,ENGR 155C,30,10
0,11,ENGR 159Q,0,0
0,0,ENGR 192,0,0
0,0,ENGR 199,0,0
0,0,ENGR 199W,0,0
28,35,ENGR 202S,25,0
23,30,ENGR 202W,15,0
61,0,ENGR 205,0,0
0,0,ENGR 206,0,0
0,0,ENGR 207A,0,0
0,0,ENGR 207B,16,0
0,0,ENGR 209A,24,0
0,0,ENGR 210,9,0
0,0,ENGR 213,0,0
0,0,ENGR 213A,0,0
0,0,ENGR 213B,0,0
0,0,ENGR 213C,0,0
0,0,ENGR 213D,0,0
0,0,ENGR 215,0,0
0,0,ENGR 231,0,0
0,0,ENGR 240,34,0
0,0,ENGR 245,32,0
0,0,ENGR 250,0,0
0,30,ENGR 280,0,0
0,0,ENGR 281,18,0
4,0,ENGR 290,0,0
25,19,ENGR 298,17,0
0,0,ENGR 299,0,0
0,0,ENGR 311A,24,0
0,60,ENGR 311B,0,0
0,0,ENGR 312,9,0
0,13,ENGR 313,0,0
12,0,ENGR 341,0,0
0,0,ENGR 342,11,0
3,5,ENGR 350,0,2
0,0,MS&E 20,0,0
13,0,MS&E 22Q,0,0
0,120,MS&E 41,105,0
0,0,MS&E 52,0,55
0,0,MS&E 92Q,12,0
0,12,MS&E 93Q,0,0
5,1,MS&E 101,6,0
127,0,MS&E 107,0,18
0,0,MS&E 108,63,0
0,72,MS&E 111,39,0
92,0,MS&E 120,0,0
0,0,MS&E 121,83,0
0,38,MS&E 125,0,0
0,0,MS&E 130,37,0
52,0,MS&E 140,48,14
0,54,MS&E 140X,0,0
61,0,MS&E 145,0,0
0,0,MS&E 146,32,0
0,94,MS&E 152,0,0
0,58,MS&E 152W,0,0
6,0,MS&E 174,7,0
0,0,MS&E 175,58,0
24,0,MS&E 177,0,0
45,51,MS&E 178,48,0
132,70,MS&E 180,0,0
0,50,MS&E 181,0,0
0,20,MS&E 185,21,0
81,0,MS&E 189,0,0
0,17,MS&E 190,0,0
191,0,MS&E 193,0,0
0,0,MS&E 197,90,0
0,29,MS&E 201,0,0
53,0,MS&E 207,0,16
3,1,MS&E 208A,7,13
5,0,MS&E 208B,2,0
1,0,MS&E 208C,1,0
169,0,MS&E 211,0,0
91,0,MS&E 220,0,0
0,0,MS&E 221,97,0
0,61,MS&E 223,0,0
0,0,MS&E 226,0,0
0,0,MS&E 233,0,0
0,0,MS&E 238,0,0
0,0,MS&E 238A,0,0
37,0,MS&E 240,60,19
0,0,MS&E 241,35,0
0,28,MS&E 243,0,0
0,0,MS&E 244,0,2
105,0,MS&E 245A,0,0
0,0,MS&E 245B,18,0
0,0,MS&E 245G,102,0
0,0,MS&E 246,13,0
0,0,MS&E 250A,36,0
0,9,MS&E 250B,0,0
0,32,MS&E 251,0,0
207,0,MS&E 252,0,0
0,21,MS&E 254,0,0
0,27,MS&E 256,0,0
0,5,MS&E 256A,0,0
0,0,MS&E 257,10,0
0,0,MS&E 257A,11,0
53,0,MS&E 260,0,16
0,0,MS&E 261,47,0
0,32,MS&E 262,0,0
18,0,MS&E 263,0,0
22,0,MS&E 264,0,0
0,35,MS&E 268,0,0
63,0,MS&E 270,0,0
0,95,MS&E 271,82,0
0,0,MS&E 272,0,0
46,0,MS&E 273,0,0
0,0,MS&E 274,61,0
0,42,MS&E 276,0,0
0,35,MS&E 277,31,0
18,0,MS&E 278,0,0
0,0,MS&E 279A,4,0
0,4,MS&E 279B,0,0
37,45,MS&E 280,57,0
0,29,MS&E 282,0,0
0,0,MS&E 283,0,0
0,0,MS&E 284,15,0
0,0,MS&E 292,0,0
69,0,MS&E 293,0,0
0,0,MS&E 294,0,0
0,0,MS&E 295,11,0
0,0,MS&E 299,8,0
3,2,MS&E 300,5,0
13,13,MS&E 301,14,0
0,0,MS&E 310,11,0
0,0,MS&E 311,0,0
0,0,MS&E 312,0,0
0,0,MS&E 314,4,0
0,0,MS&E 315,2,0
0,0,MS&E 316,6,0
0,8,MS&E 317,0,0
0,1,MS&E 318,0,0
0,0,MS&E 319,0,0
0,10,MS&E 321,0,0
0,16,MS&E 322,0,0
35,0,MS&E 331,0,0
0,7,MS&E 333,0,0
1,3,MS&E 335,0,0
0,0,MS&E 336,8,0
0,13,MS&E 337,0,0
0,0,MS&E 338,11,0
0,0,MS&E 347,7,0
0,0,MS&E 348,9,0
21,0,MS&E 351,0,0
0,0,MS&E 352,19,0
0,7,MS&E 353,0,0
0,0,MS&E 355,0,0
0,0,MS&E 365,0,0
0,0,MS&E 371,0,0
0,0,MS&E 372,6,0
0,4,MS&E 374,0,0
0,0,MS&E 375,0,0
1,0,MS&E 376,0,0
0,0,MS&E 380,0,0
0,0,MS&E 381,0,0
0,0,MS&E 383,0,0
0,0,MS&E 384,0,0
5,0,MS&E 388,0,0
4,0,MS&E 389,0,0
5,4,MS&E 390,0,0
0,6,MS&E 391,0,0
0,0,MS&E 401,4,0
0,8,MS&E 403,0,0
44,47,MS&E 408,56,0
2,2,MS&E 441,1,0
0,14,MS&E 445,0,0
6,0,MS&E 447,0,0
0,27,MS&E 448,0,0
0,45,MS&E 450,0,0
0,5,MS&E 452,0,0
0,0,MS&E 453,2,0
2,2,MS&E 454,1,0
0,0,MS&E 464,0,0
0,7,MS&E 467,0,0
363,295,MS&E 472,304,0
0,21,MS&E 476,0,0
0,0,MS&E 478,4,0
0,3,MS&E 487,0,0
0,14,MS&E 488,0,0
0,0,MS&E 489,3,0
10,0,MS&E 490,0,0
34,34,MS&E 802,30,0
0,0,MATSCI 10SC,0,0
0,0,MATSCI 11SC,0,0
0,0,MATSCI 81N,0,0
0,16,MATSCI 82N,0,0
0,0,MATSCI 100,1,0
4,3,MATSCI 150,7,0
3,0,MATSCI 151,0,0
0,17,MATSCI 152,0,0
0,0,MATSCI 153,16,0
0,14,MATSCI 154,0,0
0,12,MATSCI 155,0,0
19,0,MATSCI 156,0,0
0,0,MATSCI 157,15,0
0,11,MATSCI 159Q,0,0
0,16,MATSCI 160,0,0
0,0,MATSCI 161,9,0
0,0,MATSCI 162,8,0
8,0,MATSCI 163,0,0
12,0,MATSCI 164,0,0
0,0,MATSCI 165,9,0
0,0,MATSCI 171,18,0
0,0,MATSCI 172,13,0
12,0,MATSCI 173,0,0
16,0,MATSCI 174,0,0
0,0,MATSCI 175,11,0
0,7,MATSCI 190,0,0
4,0,MATSCI 192,0,0
1,0,MATSCI 193,0,0
0,0,MATSCI 194,0,0
0,0,MATSCI 195,1,0
0,0,MATSCI 196,2,0
0,0,MATSCI 197,0,0
0,1,MATSCI 198,0,0
0,3,MATSCI 199,0,0
2,0,MATSCI 200,1,0
53,0,MATSCI 202,0,0
57,0,MATSCI 203,0,0
0,0,MATSCI 204,44,0
0,0,MATSCI 205,27,0
0,0,MATSCI 206,53,0
0,28,MATSCI 207,0,0
0,32,MATSCI 208,0,0
0,49,MATSCI 209,0,0
0,48,MATSCI 210,0,0
42,35,MATSCI 230,30,0
11,0,MATSCI 251,0,0
28,0,MATSCI 256,0,0
1,1,MATSCI 299,0,2
93,82,MATSCI 300,91,3
42,0,MATSCI 302,0,0
48,0,MATSCI 303,0,0
0,12,MATSCI 311,0,0
31,0,MATSCI 312,0,0
0,72,MATSCI 316,0,0
0,0,MATSCI 320,0,0
0,0,MATSCI 321,17,0
0,11,MATSCI 322,0,0
13,0,MATSCI 323,0,0
0,0,MATSCI 326,0,0
0,17,MATSCI 331,0,0
0,0,MATSCI 343,0,0
0,0,MATSCI 346,0,0
0,0,MATSCI 347,0,0
0,0,MATSCI 353,0,0
0,0,MATSCI 358,19,0
3,0,MATSCI 359,0,0
0,0,MATSCI 380,31,0
12,0,MATSCI 381,0,0
0,0,MATSCI 382,9,0
3,5,MATSCI 399,5,0
1,0,MATSCI 400,0,0
0,2,MATSCI 801,1,0
55,57,MATSCI 802,50,2
0,0,ME 10AX,0,0
0,0,ME 10N,12,0
0,0,ME 11AX,0,0
0,0,ME 11SC,0,0
0,0,ME 12N,0,0
0,0,ME 12SC,0,0
12,0,ME 13N,0,0
18,0,ME 14N,0,0
0,0,ME 15,0,0
0,0,ME 16,0,0
24,0,ME 16N,0,0
0,0,ME 17N,0,0
17,0,ME 18Q,0,0
0,0,ME 19,0,0
16,0,ME 20N,0,0
0,0,ME 21N,0,0
0,3,ME 23Q,0,0
0,0,ME 24N,0,0
0,0,ME 25N,0,0
0,0,ME 26N,0,0
0,0,ME 27SI,0,0
0,0,ME 28SI,0,0
0,0,ME 29D,0,0
0,0,ME 29SI,0,0
0,10,ME 52SI,0,0
28,54,ME 70,42,0
72,66,ME 80,57,0
60,110,ME 101,105,0
53,70,ME 103D,74,0
0,0,ME 103Q,0,0
0,0,ME 104,0,0
56,101,ME 104B,59,0
12,23,ME 104S,37,0
55,113,ME 110,85,0
0,0,ME 112,156,0
0,48,ME 113,0,0
0,31,ME 114,0,0
73,0,ME 115A,0,0
0,0,ME 115B,62,0
0,38,ME 115C,0,0
0,70,ME 120,0,0
120,0,ME 131A,0,0
0,0,ME 131B,108,0
0,1,ME 139,0,0
0,97,ME 140,0,0
85,0,ME 161,0,0
0,1,ME 166,0,0
0,8,ME 177,0,0
25,14,ME 181,0,0
0,0,ME 185,0,0
0,0,ME 190,0,0
22,26,ME 191,28,0
1,0,ME 191H,2,0
0,0,ME 196,0,0
0,0,ME 199A,0,0
0,28,ME 200,0,0
49,0,ME 201,0,0
21,0,ME 202,0,0
84,85,ME 203,82,0
0,0,ME 203X,0,0
0,0,ME 204A,0,0
0,0,ME 204B,0,0
0,0,ME 205,0,0
0,0,ME 206A,25,0
0,24,ME 206B,0,0
20,0,ME 207,0,0
29,0,ME 208,0,0
0,0,ME 209,0,2
0,0,ME 210,125,0
0,0,ME 211,0,0
0,0,ME 212,0,0
0,0,ME 213,0,0
0,0,ME 214,52,0
0,0,ME 215,11,0
101,0,ME 216A,0,0
0,0,ME 216B,59,0
0,60,ME 216C,0,0
0,21,ME 217,17,0
79,0,ME 218A,0,0
0,0,ME 218B,73,0
0,50,ME 218C,0,0
11,0,ME 218D,0,0
39,0,ME 219,0,0
0,88,ME 220,0,0
0,0,ME 221,0,0
0,0,ME 222,0,0
0,0,ME 223,0,0
0,39,ME 225,0,0
0,0,ME 226,0,0
0,43,ME 227,0,0
0,0,ME 229,0,0
0,3,ME 231,4,0
0,0,ME 233,0,0
0,0,ME 235,0,0
0,10,ME 236,0,0
0,0,ME 238,8,0
0,0,ME 239,0,0
0,0,ME 240,0,0
0,0,ME 242B,0,0
0,0,ME 243,0,0
10,0,ME 244,0,0
0,0,ME 247A,0,0
0,0,ME 247B,0,0
0,0,ME 247C,0,0
25,0,ME 250,0,0
0,13,ME 257,0,0
0,0,ME 260,0,0
9,0,ME 261,0,0
0,0,ME 264,0,0
0,14,ME 265,0,0
0,10,ME 266,0,0
0,0,ME 271,21,0
0,0,ME 277,14,0
0,0,ME 280,0,0
0,0,ME 281,41,0
0,28,ME 283,0,0
0,0,ME 284B,0,0
0,0,ME 287,0,0
0,0,ME 287L,0,0
0,0,ME 288,0,0
0,0,ME 289A,0,0
0,0,ME 289B,0,0
0,0,ME 290,0,0
18,0,ME 292,0,0
52,0,ME 294,0,0
0,0,ME 294L,0,0
0,0,ME 297,22,0
0,0,ME 298,23,0
6,2,ME 299A,6,6
1,1,ME 299B,1,0
107,0,ME 300A,0,0
0,0,ME 300B,28,0
6,38,ME 300C,0,0
0,25,ME 301,0,0
0,0,ME 302,0,0
25,0,ME 302A,0,0
0,0,ME 302B,30,0
0,6,ME 302C,0,0
0,6,ME 303,0,0
0,0,ME 304,0,0
0,0,ME 305,0,0
0,0,ME 308,0,0
0,57,ME 309,0,0
70,0,ME 310A,0,0
0,0,ME 310B,37,0
0,37,ME 310C,0,0
0,0,ME 310X,0,0
0,0,ME 312,3,0
10,0,ME 313,0,0
0,0,ME 314,55,0
0,0,ME 315,6,0
14,0,ME 316A,0,0
0,0,ME 316B,35,0
0,30,ME 316C,0,0
0,0,ME 317A,32,0
0,32,ME 317B,0,0
29,29,ME 318,30,0
0,0,ME 319,0,0
0,0,ME 320,38,0
10,0,ME 321,0,0
0,0,ME 322,0,0
0,0,ME 323,0,0
0,0,ME 324,0,0
0,16,ME 325,0,0
0,0,ME 326,0,0
0,0,ME 327,0,0
0,33,ME 328,0,0
0,0,ME 330,7,0
0,0,ME 331A,37,0
0,26,ME 331B,0,0
0,0,ME 332,0,3
0,0,ME 333,0,0
25,0,ME 333A,0,0
0,0,ME 333B,25,0
0,16,ME 333C,0,0
23,0,ME 334,0,0
27,0,ME 335A,0,0
0,0,ME 335B,8,0
0,8,ME 335C,0,0
0,0,ME 337,12,0
0,0,ME 338,0,0
0,0,ME 338B,0,0
0,3,ME 339,0,0
0,0,ME 340,0,0
0,0,ME 342,0,0
0,0,ME 342A,0,0
0,0,ME 342D,0,0
0,0,ME 345,21,0
0,0,ME 346A,0,0
0,0,ME 346B,0,0
0,0,ME 346C,0,0
0,0,ME 347,0,0
19,0,ME 348,0,0
0,0,ME 349,0,0
7,0,ME 350A,0,0
42,0,ME 351A,0,0
0,0,ME 351B,22,0
21,0,ME 352A,0,0
0,0,ME 352B,16,0
0,18,ME 352C,0,0
0,0,ME 354,0,0
0,0,ME 355,0,0
0,2,ME 357,0,0
0,6,ME 358,0,0
18,0,ME 359,0,0
0,0,ME 359A,0,0
0,0,ME 359B,0,0
0,43,ME 361,0,0
29,0,ME 362A,0,0
0,0,ME 362B,13,0
0,0,ME 363,0,0
0,0,ME 364,0,0
0,23,ME 366,0,0
0,7,ME 367,0,0
0,0,ME 368,14,0
0,0,ME 368A,9,0
0,6,ME 368B,0,0
0,0,ME 369,0,0
32,0,ME 370A,0,0
0,0,ME 370B,50,0
0,0,ME 370C,0,0
0,0,ME 371,19,0
0,11,ME 372,0,0
0,0,ME 373,4,0
0,6,ME 374,0,0
18,0,ME 375A,0,0
0,0,ME 375B,0,0
0,0,ME 375C,0,0
0,0,ME 376A,0,0
0,0,ME 376C,0,0
43,0,ME 377,17,0
10,10,ME 378,8,0
0,11,ME 379,0,0
0,0,ME 381,0,0
0,0,ME 385,0,0
0,0,ME 386,0,0
0,0,ME 387,0,0
0,0,ME 388,0,0
25,21,ME 389,0,0
0,0,ME 390,0,0
13,9,ME 390A,0,0
75,83,ME 391,104,2
78,84,ME 392,81,2
0,0,ME 393,0,0
12,0,ME 395,0,0
0,0,ME 396,0,0
0,9,ME 397,0,0
0,0,ME 399,0,0
0,0,ME 400,0,0
0,0,ME 405,0,0
0,0,ME 406,0,0
0,0,ME 408,6,0
0,0,ME 409,0,0
0,0,ME 410A,0,0
0,0,ME 410B,32,0
0,2,ME 410C,0,0
4,0,ME 410X,2,0
0,0,ME 411,0,0
0,0,ME 412,5,0
0,0,ME 413,0,0
0,0,ME 414,0,1
4,0,ME 417,0,0
0,0,ME 420,0,3
0,0,ME 421,41,0
0,0,ME 423,22,0
0,0,ME 429,0,0
0,0,ME 440,0,0
0,0,ME 450,0,0
10,0,ME 451A,0,0
20,0,ME 451B,0,0
0,0,ME 451C,0,0
0,0,ME 451D,3,0
0,0,ME 453A,0,0
0,0,ME 453B,0,0
0,0,ME 455,0,0
0,0,ME 457,0,0
0,3,ME 458,0,0
0,0,ME 461,0,0
0,0,ME 463,0,0
0,0,ME 468,0,0
0,0,ME 469,11,0
0,0,ME 469B,0,0
0,16,ME 470,0,0
0,0,ME 471,0,0
0,0,ME 484,0,0
0,0,ME 485,0,0
2,2,ME 491,6,0
31,11,ME 492,19,0
0,0,ME 495A,0,0
0,0,ME 495B,0,0
10,12,ME 500,10,1
0,25,ME 571,0,0
27,27,ME 801,24,0
58,56,ME 802,63,3
0,0,SCCM 398,0,0
0,0,SCCM 499,0,0
179,0,LAW 201,0,0
0,0,LAW 203,181,0
179,0,LAW 205,0,0
178,0,LAW 207,0,0
0,0,LAW 217,178,0
0,0,LAW 218,0,0
179,0,LAW 219,0,0
0,0,LAW 220,2,0
0,0,LAW 221,0,0
0,24,LAW 222,22,0
179,0,LAW 223,0,0
0,0,LAW 224,178,0
0,176,LAW 224B,0,0
0,176,LAW 224C,0,0
5,5,LAW 225A,0,0
5,5,LAW 225B,0,0
5,5,LAW 225C,0,0
45,0,LAW 226,0,0
0,0,LAW 229,0,0
0,18,LAW 230,0,0
0,46,LAW 233,0,0
0,0,LAW 236,0,0
0,58,LAW 238,0,0
0,0,LAW 238,0,0
42,0,LAW 238,0,0
0,9,LAW 239,0,0
47,0,LAW 240,0,0
0,0,LAW 241,0,0
0,0,LAW 242,87,0
94,0,LAW 242,0,0
0,19,LAW 245,0,0
0,26,LAW 248,0,0
0,0,LAW 251,0,0
0,53,LAW 253,0,0
23,0,LAW 255,0,0
0,59,LAW 255,0,0
21,0,LAW 259,0,0
19,0,LAW 260,0,0
15,0,LAW 262,0,0
0,4,LAW 266A,3,0
0,4,LAW 266B,3,0
0,4,LAW 266C,3,0
0,0,LAW 267,0,0
0,0,LAW 268,15,0
8,8,LAW 272A,0,0
8,8,LAW 272B,0,0
8,8,LAW 272C,0,0
0,0,LAW 273,0,0
2,0,LAW 274,4,0
0,0,LAW 275,0,0
0,0,LAW 276,0,0
0,0,LAW 278,9,0
0,0,LAW 279,0,0
0,0,LAW 280,7,0
34,0,LAW 281,0,0
0,0,LAW 283,53,0
42,0,LAW 283,0,0
0,13,LAW 285,0,0
0,3,LAW 287,4,0
0,0,LAW 290,86,0
0,16,LAW 290,0,0
0,0,LAW 290,58,0
0,0,LAW 291,0,0
0,0,LAW 292,0,0
0,23,LAW 293,0,0
0,26,LAW 297,0,0
0,0,LAW 299,0,0
0,53,LAW 300,0,0
0,0,LAW 301,0,0
0,0,LAW 302,0,0
0,0,LAW 304,13,0
0,0,LAW 307,0,0
0,0,LAW 310,0,0
0,0,LAW 311,16,0
103,0,LAW 312,0,0
0,84,LAW 315,0,0
10,0,LAW 317,0,0
0,0,LAW 318,20,0
0,13,LAW 319,0,0
0,0,LAW 321,3,0
0,12,LAW 322,0,0
0,25,LAW 323,0,0
46,0,LAW 324,0,0
0,0,LAW 325,0,0
34,0,LAW 326,0,0
0,0,LAW 327,11,0
0,0,LAW 328,0,0
0,0,LAW 329,0,0
10,0,LAW 330,0,0
32,0,LAW 331,0,0
0,0,LAW 333,12,0
0,0,LAW 334,0,0
74,0,LAW 335,0,0
0,0,LAW 335,53,0
0,0,LAW 335,0,0
0,0,LAW 336,0,0
0,33,LAW 337,0,0
0,0,LAW 338,0,0
0,26,LAW 339,0,0
0,0,LAW 340,0,0
0,0,LAW 343,0,0
0,0,LAW 344,17,0
13,0,LAW 344,0,0
10,0,LAW 345,0,0
0,0,LAW 347,0,0
0,0,LAW 348,6,0
0,10,LAW 349,0,0
0,20,LAW 351,0,0
0,12,LAW 352,0,0
0,0,LAW 353,30,0
63,0,LAW 355,0,0
0,26,LAW 355,0,0
0,0,LAW 358,0,0
0,0,LAW 359,21,0
0,0,LAW 360,0,0
0,0,LAW 363,0,0
0,0,LAW 368,0,0
0,0,LAW 372,7,0
0,0,LAW 373,20,0
0,0,LAW 377,8,0
18,0,LAW 378,0,0
0,18,LAW 381,0,0
0,0,LAW 386,0,0
0,0,LAW 387,0,0
0,36,LAW 388,0,0
0,0,LAW 393,0,0
0,0,LAW 395,0,0
10,0,LAW 397,0,0
13,13,LAW 400,24,0
0,15,LAW 401,0,0
0,0,LAW 402,40,0
40,0,LAW 402,0,0
1,1,LAW 403,1,0
1,0,LAW 404B,0,0
0,0,LAW 404H,0,0
1,0,LAW 404I,0,0
0,0,LAW 404P,0,0
0,0,LAW 404S,0,0
0,0,LAW 404W,0,0
0,0,LAW 405,0,0
0,0,LAW 406,0,0
0,0,LAW 407,0,0
0,8,LAW 408A,8,0
0,8,LAW 408B,8,0
0,8,LAW 408C,8,0
0,69,LAW 409,0,0
0,0,LAW 411,6,0
0,0,LAW 413A,0,0
0,0,LAW 413B,0,0
0,0,LAW 413C,0,0
0,0,LAW 413D,0,0
2,6,LAW 413E,5,0
1,0,LAW 413F,0,0
0,0,LAW 413G,0,0
0,0,LAW 413H,0,0
0,0,LAW 413I,0,0
0,0,LAW 413J,0,0
0,0,LAW 413K,0,0
0,0,LAW 413L,0,0
0,0,LAW 413M,0,0
0,0,LAW 413N,0,0
4,3,LAW 413O,4,0
0,0,LAW 413P,0,0
0,0,LAW 413Q,0,0
0,0,LAW 413R,0,0
0,0,LAW 413S,0,0
0,0,LAW 413T,0,0
0,0,LAW 413U,0,0
6,0,LAW 413V,0,0
7,0,LAW 413W,9,0
2,0,LAW 413X,3,0
0,0,LAW 413Y,3,0
2,2,LAW 413Z,0,0
3,0,LAW 414A,3,0
0,9,LAW 414B,0,0
5,0,LAW 414C,0,0
0,7,LAW 414D,10,0
0,18,LAW 414E,8,0
4,0,LAW 414F,4,0
0,8,LAW 414G,2,0
0,0,LAW 414H,2,0
0,0,LAW 414I,2,0
0,1,LAW 414J,0,0
0,7,LAW 414K,0,0
0,4,LAW 414L,0,0
0,3,LAW 414M,0,0
0,0,LAW 417,0,0
0,0,LAW 418,0,0
8,11,LAW 419,0,0
5,4,LAW 423,3,0
0,0,LAW 424,0,0
0,19,LAW 425,0,0
0,0,LAW 427,0,0
0,53,LAW 430,0,0
0,0,LAW 432,15,0
0,13,LAW 434,0,0
9,9,LAW 436A,0,0
9,9,LAW 436B,0,0
9,9,LAW 436C,0,0
0,0,LAW 437,0,0
0,4,LAW 439,0,0
0,0,LAW 441,5,0
0,0,LAW 444,0,0
0,0,LAW 447,0,0
0,0,LAW 448,0,0
0,0,LAW 451,11,0
0,1,LAW 453A,11,0
0,0,LAW 453B,0,0
0,0,LAW 453C,0,0
0,0,LAW 453D,5,0
0,3,LAW 453E,3,0
0,0,LAW 455,27,0
18,0,LAW 458,0,0
13,0,LAW 459,0,0
0,0,LAW 461,6,0
0,0,LAW 465,28,0
0,0,LAW 467,50,0
0,0,LAW 468,0,0
0,0,LAW 471,0,0
5,9,LAW 472,12,0
5,0,LAW 473,3,0
0,0,LAW 473X,0,0
3,2,LAW 474,7,0
2,7,LAW 475,5,0
0,0,LAW 476,0,0
0,0,LAW 477,0,0
0,0,LAW 478,0,0
0,23,LAW 479,0,0
0,0,LAW 480,0,0
0,0,LAW 481,20,0
0,0,LAW 483,0,0
0,0,LAW 487,18,0
0,0,LAW 488,0,0
0,0,LAW 490,0,0
0,0,LAW 491,12,0
0,0,LAW 492,0,0
0,0,LAW 493,0,0
11,20,LAW 496,15,0
0,0,LAW 498,0,0
0,0,LAW 499,0,0
0,0,LAW 500,17,0
5,0,LAW 504,0,0
0,0,LAW 508,0,0
17,0,LAW 509,0,0
0,0,LAW 511,0,0
0,0,LAW 512,0,0
0,0,LAW 514,0,0
16,0,LAW 515,0,0
0,0,LAW 517,0,0
0,0,LAW 518,0,0
0,0,LAW 519,18,0
0,0,LAW 520,0,0
0,0,LAW 522,0,0
0,8,LAW 524,0,0
21,0,LAW 527,0,0
22,0,LAW 528,0,0
32,0,LAW 531,0,0
0,0,LAW 532,0,0
0,0,LAW 534,28,0
0,0,LAW 537,0,0
